customerID,predicted_bill,bill_drop,drop_flag,offer,email
7011-CVEUC,100.46426667292715,-4.76426667292715,False,Loyalty Discount Offer,"Hello 7011-CVEUC, Offer: Loyalty Discount Offer"
6185-TASNN,44.02228992605935,2.2777100739406464,False,Entertainment Bundle,"Hello 6185-TASNN, Offer: Entertainment Bundle"
7925-PNRGI,87.5950474800973,-6.29504748009731,False,Loyalty Discount Offer,"Hello 7925-PNRGI, Offer: Loyalty Discount Offer"
8623-TMRBY,85.10212902604408,-0.9021290260440793,False,Loyalty Discount Offer,"Hello 8623-TMRBY, Offer: Loyalty Discount Offer"
1552-CZCLL,18.311781097091075,1.6882189029089254,False,Loyalty Discount Offer,"Hello 1552-CZCLL, Offer: Loyalty Discount Offer"
3038-PQIUY,73.64962419158576,-7.499624191585752,False,Loyalty Discount Offer,"Hello 3038-PQIUY, Offer: Loyalty Discount Offer"
1501-SGHBW,42.951365637932284,2.8986343620677175,False,Entertainment Bundle,"Hello 1501-SGHBW, Offer: Entertainment Bundle"
9313-CDOGY,20.064260003061865,-0.4642600030618631,False,Loyalty Discount Offer,"Hello 9313-CDOGY, Offer: Loyalty Discount Offer"
8148-BPLZQ,48.41820123668009,1.3817987633199067,False,Loyalty Discount Offer,"Hello 8148-BPLZQ, Offer: Loyalty Discount Offer"
2623-DRYAM,110.19029410757749,-8.440294107577486,False,Loyalty Discount Offer,"Hello 2623-DRYAM, Offer: Loyalty Discount Offer"
9987-LUTYD,62.96396961852305,-7.813969618523053,False,Standard Add-on Pack,"Hello 9987-LUTYD, Offer: Standard Add-on Pack"
3208-YPIOE,71.50084757690377,3.749152423096234,True,Loyalty Discount Offer,"Hello 3208-YPIOE, Offer: Loyalty Discount Offer"
4488-KQFDT,114.16957246421228,-10.219572464212277,False,Loyalty Discount Offer,"Hello 4488-KQFDT, Offer: Loyalty Discount Offer"
2612-RANWT,102.31805482213741,-2.1680548221374067,False,Premium Speed Upgrade,"Hello 2612-RANWT, Offer: Premium Speed Upgrade"
5693-PIPCS,109.92274520365814,-10.272745203658133,False,Loyalty Discount Offer,"Hello 5693-PIPCS, Offer: Loyalty Discount Offer"
0491-KAPQG,71.39181342995938,2.3081865700406183,False,Premium Speed Upgrade,"Hello 0491-KAPQG, Offer: Premium Speed Upgrade"
1925-LFCZZ,60.0916395621742,-10.041639562174204,False,Loyalty Discount Offer,"Hello 1925-LFCZZ, Offer: Loyalty Discount Offer"
8039-EQPIM,74.58571151162243,-14.335711511622435,False,Loyalty Discount Offer,"Hello 8039-EQPIM, Offer: Loyalty Discount Offer"
6900-PXRMS,111.51927509091163,-5.769275090911634,False,Loyalty Discount Offer,"Hello 6900-PXRMS, Offer: Loyalty Discount Offer"
8707-RMEZH,95.27839238269094,-7.9783923826909415,False,Loyalty Discount Offer,"Hello 8707-RMEZH, Offer: Loyalty Discount Offer"
3346-BRMIS,50.181689804129185,-1.8316898041291836,False,Entertainment Bundle,"Hello 3346-BRMIS, Offer: Entertainment Bundle"
3209-ZPKFI,57.48952572376775,-3.2395257237677484,False,Loyalty Discount Offer,"Hello 3209-ZPKFI, Offer: Loyalty Discount Offer"
6479-VDGRK,101.68929437516461,-16.38929437516461,False,Loyalty Discount Offer,"Hello 6479-VDGRK, Offer: Loyalty Discount Offer"
9373-WSLOY,51.904281097011506,-1.9042810970115056,False,Loyalty Discount Offer,"Hello 9373-WSLOY, Offer: Loyalty Discount Offer"
2933-FILNV,22.202959800686937,2.1970401993130615,False,Entertainment Bundle,"Hello 2933-FILNV, Offer: Entertainment Bundle"
3569-JFODW,101.59354950124485,-10.643549501244848,False,Loyalty Discount Offer,"Hello 3569-JFODW, Offer: Loyalty Discount Offer"
9819-FBNSV,71.19386980410653,1.0561301958934735,False,Loyalty Discount Offer,"Hello 9819-FBNSV, Offer: Loyalty Discount Offer"
9544-PYPSJ,104.49553403347144,-8.39553403347145,False,Loyalty Discount Offer,"Hello 9544-PYPSJ, Offer: Loyalty Discount Offer"
1591-XWLGB,23.504214565465478,-3.6542145654654767,False,Loyalty Discount Offer,"Hello 1591-XWLGB, Offer: Loyalty Discount Offer"
0396-UKGAI,54.78135390900083,0.5186460909991695,False,Standard Add-on Pack,"Hello 0396-UKGAI, Offer: Standard Add-on Pack"
3243-ZHOHY,24.42805956316184,-4.328059563161837,False,Entertainment Bundle,"Hello 3243-ZHOHY, Offer: Entertainment Bundle"
5186-EJEGL,69.86439696957441,-0.3643969695744147,False,Standard Add-on Pack,"Hello 5186-EJEGL, Offer: Standard Add-on Pack"
7527-QNRUS,26.734489940208665,-1.584489940208666,False,Entertainment Bundle,"Hello 7527-QNRUS, Offer: Entertainment Bundle"
9986-BONCE,19.342882275175125,1.6071177248248745,False,Entertainment Bundle,"Hello 9986-BONCE, Offer: Entertainment Bundle"
2722-JMONI,46.83142830464631,2.7185716953536883,False,Entertainment Bundle,"Hello 2722-JMONI, Offer: Entertainment Bundle"
2203-GHNWN,78.87806002557363,0.771939974426374,False,Premium Speed Upgrade,"Hello 2203-GHNWN, Offer: Premium Speed Upgrade"
3878-AVSOQ,69.78837142062044,1.461628579379564,False,Premium Speed Upgrade,"Hello 3878-AVSOQ, Offer: Premium Speed Upgrade"
3258-SYSWS,129.2430921670511,-15.443092167051091,False,Loyalty Discount Offer,"Hello 3258-SYSWS, Offer: Loyalty Discount Offer"
5296-PSYVW,30.683636792607047,-6.133636792607046,False,Loyalty Discount Offer,"Hello 5296-PSYVW, Offer: Loyalty Discount Offer"
6319-QSUSR,16.571755441441265,3.128244558558734,True,Entertainment Bundle,"Hello 6319-QSUSR, Offer: Entertainment Bundle"
4083-EUGRJ,18.44012223054237,1.8098777694576285,False,Entertainment Bundle,"Hello 4083-EUGRJ, Offer: Entertainment Bundle"
7579-OOPEC,48.50253463981683,1.647465360183169,False,Standard Add-on Pack,"Hello 7579-OOPEC, Offer: Standard Add-on Pack"
0512-FLFDW,110.91561121985627,-10.415611219856274,False,Loyalty Discount Offer,"Hello 0512-FLFDW, Offer: Loyalty Discount Offer"
1771-OADNZ,97.85613594976607,-1.9561359497660646,False,Loyalty Discount Offer,"Hello 1771-OADNZ, Offer: Loyalty Discount Offer"
0487-CRLZF,84.53486205123822,-10.084862051238218,False,Loyalty Discount Offer,"Hello 0487-CRLZF, Offer: Loyalty Discount Offer"
2107-FBPTK,106.62008441488558,-2.520084414885588,False,Loyalty Discount Offer,"Hello 2107-FBPTK, Offer: Loyalty Discount Offer"
9451-WLYRI,23.6299847800081,-4.5799847800081,False,Loyalty Discount Offer,"Hello 9451-WLYRI, Offer: Loyalty Discount Offer"
8219-VYBVI,27.32799827272053,-2.3279982727205315,False,Loyalty Discount Offer,"Hello 8219-VYBVI, Offer: Loyalty Discount Offer"
1991-VOPLL,14.271907099679986,4.778092900320015,True,Entertainment Bundle,"Hello 1991-VOPLL, Offer: Entertainment Bundle"
9738-QLWTP,89.36732229572137,-7.46732229572136,False,Loyalty Discount Offer,"Hello 9738-QLWTP, Offer: Loyalty Discount Offer"
1016-DJTSV,67.52547955169626,2.1745204483037384,False,Premium Speed Upgrade,"Hello 1016-DJTSV, Offer: Premium Speed Upgrade"
9419-IPPBE,99.2657474699141,-9.115747469914098,False,Loyalty Discount Offer,"Hello 9419-IPPBE, Offer: Loyalty Discount Offer"
0174-QRVVY,30.037748860833318,-4.687748860833317,False,Loyalty Discount Offer,"Hello 0174-QRVVY, Offer: Loyalty Discount Offer"
5699-BNCAS,31.016105693651255,-6.366105693651257,False,Loyalty Discount Offer,"Hello 5699-BNCAS, Offer: Loyalty Discount Offer"
2900-PHPLN,26.151595144532862,-6.601595144532862,False,Loyalty Discount Offer,"Hello 2900-PHPLN, Offer: Loyalty Discount Offer"
0612-RTZZA,23.18954761565326,2.060452384346739,False,Entertainment Bundle,"Hello 0612-RTZZA, Offer: Entertainment Bundle"
8106-GWQOK,69.74869263438073,-9.748692634380731,False,Loyalty Discount Offer,"Hello 8106-GWQOK, Offer: Loyalty Discount Offer"
8751-EDEKA,93.098726964547,-3.1987269645469922,False,Loyalty Discount Offer,"Hello 8751-EDEKA, Offer: Loyalty Discount Offer"
6878-GGDWG,18.72828059211806,0.6717194078819375,False,Loyalty Discount Offer,"Hello 6878-GGDWG, Offer: Loyalty Discount Offer"
4039-PIMHX,55.76435693382517,-5.964356933825172,False,Loyalty Discount Offer,"Hello 4039-PIMHX, Offer: Loyalty Discount Offer"
8450-LUGUK,23.777044683243016,0.3229553167569854,False,Loyalty Discount Offer,"Hello 8450-LUGUK, Offer: Loyalty Discount Offer"
3604-WLABM,55.070979247954405,-0.8209792479544049,False,Standard Add-on Pack,"Hello 3604-WLABM, Offer: Standard Add-on Pack"
0795-GMVQO,127.17506207881182,-17.275062078811814,False,Loyalty Discount Offer,"Hello 0795-GMVQO, Offer: Loyalty Discount Offer"
2259-OUUSZ,40.12992146245846,-4.629921462458462,False,Entertainment Bundle,"Hello 2259-OUUSZ, Offer: Entertainment Bundle"
1142-IHLOO,93.64384580430675,-6.093845804306753,False,Loyalty Discount Offer,"Hello 1142-IHLOO, Offer: Loyalty Discount Offer"
6410-LEFEN,43.346697119447136,1.803302880552863,False,Entertainment Bundle,"Hello 6410-LEFEN, Offer: Entertainment Bundle"
4633-MKHYU,89.47475642092198,-1.0747564209219718,False,Premium Speed Upgrade,"Hello 4633-MKHYU, Offer: Premium Speed Upgrade"
6257-RJOHI,51.88547033082891,-1.0854703308289118,False,Standard Add-on Pack,"Hello 6257-RJOHI, Offer: Standard Add-on Pack"
1545-JFUML,108.03426368818832,-9.034263688188318,False,Loyalty Discount Offer,"Hello 1545-JFUML, Offer: Loyalty Discount Offer"
3194-ORPIK,86.86276050514168,-2.4627605051416737,False,Loyalty Discount Offer,"Hello 3194-ORPIK, Offer: Loyalty Discount Offer"
7826-VVKWT,105.430844122483,-8.880844122482998,False,Premium Speed Upgrade,"Hello 7826-VVKWT, Offer: Premium Speed Upgrade"
1353-GHZOS,65.56570692615047,-5.815706926150469,False,Standard Add-on Pack,"Hello 1353-GHZOS, Offer: Standard Add-on Pack"
2587-EKXTS,118.87737463585422,-7.377374635854224,False,Loyalty Discount Offer,"Hello 2587-EKXTS, Offer: Loyalty Discount Offer"
5442-BXVND,24.958914963188573,-0.7089149631885725,False,Loyalty Discount Offer,"Hello 5442-BXVND, Offer: Loyalty Discount Offer"
8816-VXNZD,73.89463076006314,1.2053692399368572,False,Premium Speed Upgrade,"Hello 8816-VXNZD, Offer: Premium Speed Upgrade"
9378-FXTIZ,75.56396137588334,-5.413961375883332,False,Loyalty Discount Offer,"Hello 9378-FXTIZ, Offer: Loyalty Discount Offer"
1723-HKXJQ,106.9903163735178,-5.2403163735178,False,Loyalty Discount Offer,"Hello 1723-HKXJQ, Offer: Loyalty Discount Offer"
7825-GKXMW,42.7206227899645,3.0793772100354957,True,Entertainment Bundle,"Hello 7825-GKXMW, Offer: Entertainment Bundle"
9753-OYLBX,17.69574819603447,2.8042518039655313,False,Entertainment Bundle,"Hello 9753-OYLBX, Offer: Entertainment Bundle"
2364-UFROM,80.04639398203808,-9.646393982038077,False,Loyalty Discount Offer,"Hello 2364-UFROM, Offer: Loyalty Discount Offer"
6656-JWRQX,28.799514022381597,1.7504859776184034,False,Entertainment Bundle,"Hello 6656-JWRQX, Offer: Entertainment Bundle"
6473-ULUHT,92.58341499422173,-7.683414994221721,False,Standard Add-on Pack,"Hello 6473-ULUHT, Offer: Standard Add-on Pack"
1240-KNSEZ,16.982564080301973,3.1174359196980284,True,Entertainment Bundle,"Hello 1240-KNSEZ, Offer: Entertainment Bundle"
0836-SEYLU,38.8609077432168,1.7890922567831993,False,Entertainment Bundle,"Hello 0836-SEYLU, Offer: Entertainment Bundle"
4433-JCGCG,104.01294028806392,-3.0129402880639162,False,Loyalty Discount Offer,"Hello 4433-JCGCG, Offer: Loyalty Discount Offer"
3716-BDVDB,66.50738943362641,2.5926105663735797,False,Premium Speed Upgrade,"Hello 3716-BDVDB, Offer: Premium Speed Upgrade"
7688-AWMDX,65.50842956860896,-11.00842956860896,False,Loyalty Discount Offer,"Hello 7688-AWMDX, Offer: Loyalty Discount Offer"
2842-BCQGE,75.70618936987688,-0.356189369876887,False,Loyalty Discount Offer,"Hello 2842-BCQGE, Offer: Loyalty Discount Offer"
7244-QWYHG,51.74892944250403,-7.298929442504026,False,Loyalty Discount Offer,"Hello 7244-QWYHG, Offer: Loyalty Discount Offer"
5899-MQZZL,77.62037983335091,-2.62037983335091,False,Premium Speed Upgrade,"Hello 5899-MQZZL, Offer: Premium Speed Upgrade"
6849-OYAMU,109.47955062196534,-9.479550621965345,False,Premium Speed Upgrade,"Hello 6849-OYAMU, Offer: Premium Speed Upgrade"
5312-UXESG,104.15078147599364,-6.100781475993642,False,Loyalty Discount Offer,"Hello 5312-UXESG, Offer: Loyalty Discount Offer"
9488-HGMJH,67.89657113284257,3.2534288671574387,True,Premium Speed Upgrade,"Hello 9488-HGMJH, Offer: Premium Speed Upgrade"
6038-GCYEC,59.4167184893932,-5.266718489393199,False,Standard Add-on Pack,"Hello 6038-GCYEC, Offer: Standard Add-on Pack"
2150-WLKUW,72.5789370090779,-8.678937009077906,False,Loyalty Discount Offer,"Hello 2150-WLKUW, Offer: Loyalty Discount Offer"
7159-FVYPK,73.23638942350935,-4.086389423509345,False,Standard Add-on Pack,"Hello 7159-FVYPK, Offer: Standard Add-on Pack"
7032-LMBHI,73.61473661078871,-8.964736610788705,False,Loyalty Discount Offer,"Hello 7032-LMBHI, Offer: Loyalty Discount Offer"
1150-WFARN,123.34439400012275,-14.594394000122747,False,Loyalty Discount Offer,"Hello 1150-WFARN, Offer: Loyalty Discount Offer"
6088-BXMRG,101.31982653760903,-2.4698265376090376,False,Loyalty Discount Offer,"Hello 6088-BXMRG, Offer: Loyalty Discount Offer"
3144-AUDBS,46.806507916105204,2.3434920838947946,False,Entertainment Bundle,"Hello 3144-AUDBS, Offer: Entertainment Bundle"
4821-SJHJV,91.8652150206504,-2.265215020650402,False,Loyalty Discount Offer,"Hello 4821-SJHJV, Offer: Loyalty Discount Offer"
7346-MEDWM,88.06625614469259,-4.816256144692588,False,Loyalty Discount Offer,"Hello 7346-MEDWM, Offer: Loyalty Discount Offer"
1137-DGOWI,79.30455859848155,-9.054558598481549,False,Loyalty Discount Offer,"Hello 1137-DGOWI, Offer: Loyalty Discount Offer"
5616-PRTNT,19.53034393141917,-0.13034393141917278,False,Entertainment Bundle,"Hello 5616-PRTNT, Offer: Entertainment Bundle"
3812-LRZIR,30.755233490970113,-6.255233490970113,False,Loyalty Discount Offer,"Hello 3812-LRZIR, Offer: Loyalty Discount Offer"
4818-QIUFN,76.81735816184914,2.332641838150863,False,Premium Speed Upgrade,"Hello 4818-QIUFN, Offer: Premium Speed Upgrade"
9483-GCPWE,20.876158592408355,-0.776158592408354,False,Entertainment Bundle,"Hello 9483-GCPWE, Offer: Entertainment Bundle"
4227-OJHAL,84.11924988221607,-11.119249882216067,False,Loyalty Discount Offer,"Hello 4227-OJHAL, Offer: Loyalty Discount Offer"
9220-CXRSC,70.46522533637315,-9.065225336373153,False,Loyalty Discount Offer,"Hello 9220-CXRSC, Offer: Loyalty Discount Offer"
4993-JCRGJ,84.5508659724406,-0.25086597244060727,False,Loyalty Discount Offer,"Hello 4993-JCRGJ, Offer: Loyalty Discount Offer"
9537-JALFH,28.054405357727013,-8.154405357727015,False,Loyalty Discount Offer,"Hello 9537-JALFH, Offer: Loyalty Discount Offer"
6698-OXETB,23.798133723033498,-3.3981337230334994,False,Entertainment Bundle,"Hello 6698-OXETB, Offer: Entertainment Bundle"
2103-ZRXFN,47.87889409648851,2.8711059035114914,False,Standard Add-on Pack,"Hello 2103-ZRXFN, Offer: Standard Add-on Pack"
3724-BSCVH,20.078180952268998,0.3718190477310017,False,Entertainment Bundle,"Hello 3724-BSCVH, Offer: Entertainment Bundle"
4877-TSOFF,83.868368367165,-8.118368367165004,False,Loyalty Discount Offer,"Hello 4877-TSOFF, Offer: Loyalty Discount Offer"
9209-NWPGU,74.66201850059483,-9.26201850059482,False,Loyalty Discount Offer,"Hello 9209-NWPGU, Offer: Loyalty Discount Offer"
6961-VCPMC,76.93480874769166,3.465191252308344,True,Loyalty Discount Offer,"Hello 6961-VCPMC, Offer: Loyalty Discount Offer"
7306-YDSOI,71.72527481929627,-11.975274819296274,False,Loyalty Discount Offer,"Hello 7306-YDSOI, Offer: Loyalty Discount Offer"
5288-AHOUP,77.23369231123745,1.2663076887625522,False,Premium Speed Upgrade,"Hello 5288-AHOUP, Offer: Premium Speed Upgrade"
6688-UZPWD,110.53618593920442,-8.536185939204415,False,Premium Speed Upgrade,"Hello 6688-UZPWD, Offer: Premium Speed Upgrade"
0655-YDGFJ,53.51583250123876,-4.565832501238759,False,Loyalty Discount Offer,"Hello 0655-YDGFJ, Offer: Loyalty Discount Offer"
8468-EHYJA,103.63710186152485,-3.987101861524849,False,Loyalty Discount Offer,"Hello 8468-EHYJA, Offer: Loyalty Discount Offer"
6823-SIDFQ,21.43732599494405,-3.1873259949440502,False,Loyalty Discount Offer,"Hello 6823-SIDFQ, Offer: Loyalty Discount Offer"
1097-FSPVW,58.64116302801469,-4.091163028014691,False,Loyalty Discount Offer,"Hello 1097-FSPVW, Offer: Loyalty Discount Offer"
2839-RFSQE,21.156345219846514,-0.5063452198465157,False,Entertainment Bundle,"Hello 2839-RFSQE, Offer: Entertainment Bundle"
8328-SKJNO,45.023941885112436,-4.373941885112437,False,Entertainment Bundle,"Hello 8328-SKJNO, Offer: Entertainment Bundle"
7010-ZMVBF,14.77724906928379,5.672750930716209,True,Entertainment Bundle,"Hello 7010-ZMVBF, Offer: Entertainment Bundle"
5201-CBWYG,28.655930388899062,-3.8559303888990613,False,Loyalty Discount Offer,"Hello 5201-CBWYG, Offer: Loyalty Discount Offer"
0968-GSIKN,69.01547516634864,1.7845248336513606,False,Premium Speed Upgrade,"Hello 0968-GSIKN, Offer: Premium Speed Upgrade"
1965-DDBWU,90.84374718099077,-1.7937471809907777,False,Premium Speed Upgrade,"Hello 1965-DDBWU, Offer: Premium Speed Upgrade"
9057-SIHCH,98.88954290996821,-2.289542909968219,False,Premium Speed Upgrade,"Hello 9057-SIHCH, Offer: Premium Speed Upgrade"
6352-GIGGQ,100.75060494329738,-11.950604943297378,False,Loyalty Discount Offer,"Hello 6352-GIGGQ, Offer: Loyalty Discount Offer"
3635-QQRQD,20.517712274045465,-0.4677122740454642,False,Loyalty Discount Offer,"Hello 3635-QQRQD, Offer: Loyalty Discount Offer"
6771-XWBDM,112.06602839061534,-7.566028390615344,False,Loyalty Discount Offer,"Hello 6771-XWBDM, Offer: Loyalty Discount Offer"
2897-DOVND,65.24360745406796,4.556392545932042,True,Premium Speed Upgrade,"Hello 2897-DOVND, Offer: Premium Speed Upgrade"
3082-YVEKW,82.26302427121323,-5.11302427121322,False,Standard Add-on Pack,"Hello 3082-YVEKW, Offer: Standard Add-on Pack"
0191-EQUUH,41.59012749188345,-6.540127491883453,False,Loyalty Discount Offer,"Hello 0191-EQUUH, Offer: Loyalty Discount Offer"
7134-HBPBS,122.78635137640869,-14.686351376408695,False,Loyalty Discount Offer,"Hello 7134-HBPBS, Offer: Loyalty Discount Offer"
3489-HHPFY,82.40588573576422,1.6441142642357818,False,Premium Speed Upgrade,"Hello 3489-HHPFY, Offer: Premium Speed Upgrade"
2926-JEJJC,21.684303227651835,-1.4843032276518358,False,Entertainment Bundle,"Hello 2926-JEJJC, Offer: Entertainment Bundle"
8601-QACRS,47.53127553571427,3.0687244642857294,True,Standard Add-on Pack,"Hello 8601-QACRS, Offer: Standard Add-on Pack"
4950-BDEUX,51.7088344751863,-2.5088344751862977,False,Loyalty Discount Offer,"Hello 4950-BDEUX, Offer: Loyalty Discount Offer"
5789-LDFXO,25.103905776137854,-0.5039057761378523,False,Entertainment Bundle,"Hello 5789-LDFXO, Offer: Entertainment Bundle"
0508-OOLTO,67.32063864601605,4.3293613539839555,True,Premium Speed Upgrade,"Hello 0508-OOLTO, Offer: Premium Speed Upgrade"
2984-TBYKU,119.04255980999952,-14.142559809999511,False,Loyalty Discount Offer,"Hello 2984-TBYKU, Offer: Loyalty Discount Offer"
9822-WMWVG,113.69335708275118,-7.193357082751177,False,Loyalty Discount Offer,"Hello 9822-WMWVG, Offer: Loyalty Discount Offer"
2391-SOORI,48.38611961194762,0.963880388052381,False,Entertainment Bundle,"Hello 2391-SOORI, Offer: Entertainment Bundle"
9040-KZVWO,78.30970303631052,-2.8097030363105233,False,Loyalty Discount Offer,"Hello 9040-KZVWO, Offer: Loyalty Discount Offer"
2645-QTLMB,95.73699367573408,-1.4869936757340838,False,Premium Speed Upgrade,"Hello 2645-QTLMB, Offer: Premium Speed Upgrade"
4806-HIPDW,61.64586990713201,7.304130092867993,True,Premium Speed Upgrade,"Hello 4806-HIPDW, Offer: Premium Speed Upgrade"
1548-ARAGG,59.05695332776352,-0.556953327763523,False,Standard Add-on Pack,"Hello 1548-ARAGG, Offer: Standard Add-on Pack"
6339-RZCBJ,93.65771541562442,-14.757715415624418,False,Loyalty Discount Offer,"Hello 6339-RZCBJ, Offer: Loyalty Discount Offer"
4424-TKOPW,91.00173573590605,2.8482642640939417,False,Premium Speed Upgrade,"Hello 4424-TKOPW, Offer: Premium Speed Upgrade"
4415-WNGVR,88.1281446533852,-8.928144653385203,False,Standard Add-on Pack,"Hello 4415-WNGVR, Offer: Standard Add-on Pack"
2522-AHJXR,117.60821355740651,-8.158213557406512,False,Loyalty Discount Offer,"Hello 2522-AHJXR, Offer: Loyalty Discount Offer"
0412-UCCNP,70.95568526886133,-11.755685268861328,False,Loyalty Discount Offer,"Hello 0412-UCCNP, Offer: Loyalty Discount Offer"
1816-FLZDK,26.803550767374,2.346449232626,False,Entertainment Bundle,"Hello 1816-FLZDK, Offer: Entertainment Bundle"
7096-UCLNH,15.715499341467272,4.334500658532729,True,Entertainment Bundle,"Hello 7096-UCLNH, Offer: Entertainment Bundle"
8443-ZRDBZ,69.31215371516421,6.737846284835783,True,Premium Speed Upgrade,"Hello 8443-ZRDBZ, Offer: Premium Speed Upgrade"
9136-ALYBR,21.706876258600424,2.7431237413995753,False,Entertainment Bundle,"Hello 9136-ALYBR, Offer: Entertainment Bundle"
4615-PIVVU,79.18415208028439,-12.684152080284392,False,Loyalty Discount Offer,"Hello 4615-PIVVU, Offer: Loyalty Discount Offer"
8885-QSQBX,48.65471692394991,0.8952830760500845,False,Entertainment Bundle,"Hello 8885-QSQBX, Offer: Entertainment Bundle"
7479-NITWS,89.65544204161266,-0.30544204161266464,False,Premium Speed Upgrade,"Hello 7479-NITWS, Offer: Premium Speed Upgrade"
8617-ENBDS,72.894164621517,0.7058353784829876,False,Premium Speed Upgrade,"Hello 8617-ENBDS, Offer: Premium Speed Upgrade"
9385-NXKDA,95.72781599212627,-13.077815992126261,False,Loyalty Discount Offer,"Hello 9385-NXKDA, Offer: Loyalty Discount Offer"
0430-IHCDJ,45.123971255484385,3.876028744515615,True,Entertainment Bundle,"Hello 0430-IHCDJ, Offer: Entertainment Bundle"
2959-MJHIC,80.69655983136214,-0.34655983136214275,False,Premium Speed Upgrade,"Hello 2959-MJHIC, Offer: Premium Speed Upgrade"
6674-KVJHG,28.201523046244787,-3.001523046244788,False,Entertainment Bundle,"Hello 6674-KVJHG, Offer: Entertainment Bundle"
1814-DKOLC,22.735226503868144,2.714773496131855,False,Entertainment Bundle,"Hello 1814-DKOLC, Offer: Entertainment Bundle"
4201-JMNGR,53.899267945459094,1.900732054540903,False,Standard Add-on Pack,"Hello 4201-JMNGR, Offer: Standard Add-on Pack"
9351-HXDMR,126.60701586384904,-15.707015863849037,False,Loyalty Discount Offer,"Hello 9351-HXDMR, Offer: Loyalty Discount Offer"
3537-HPKQT,80.32940549066372,-2.579405490663717,False,Loyalty Discount Offer,"Hello 3537-HPKQT, Offer: Loyalty Discount Offer"
2129-ALKBS,24.09415832525953,2.105841674740468,False,Loyalty Discount Offer,"Hello 2129-ALKBS, Offer: Loyalty Discount Offer"
5821-MMEIL,26.753649707373363,-6.853649707373364,False,Loyalty Discount Offer,"Hello 5821-MMEIL, Offer: Loyalty Discount Offer"
5960-WPXQM,76.60485832323432,2.4451416767656724,False,Premium Speed Upgrade,"Hello 5960-WPXQM, Offer: Premium Speed Upgrade"
0684-AOSIH,94.98599301499642,0.014006985003575778,False,Premium Speed Upgrade,"Hello 0684-AOSIH, Offer: Premium Speed Upgrade"
8260-NGFNY,20.730593765033202,4.469406234966797,True,Entertainment Bundle,"Hello 8260-NGFNY, Offer: Entertainment Bundle"
1309-XGFSN,87.90786289383679,-7.057862893836798,False,Loyalty Discount Offer,"Hello 1309-XGFSN, Offer: Loyalty Discount Offer"
1866-RZZQS,102.89308476082462,-4.493084760824615,False,Loyalty Discount Offer,"Hello 1866-RZZQS, Offer: Loyalty Discount Offer"
6968-URWQU,58.33771024335104,-1.9877102433510387,False,Loyalty Discount Offer,"Hello 6968-URWQU, Offer: Loyalty Discount Offer"
4742-TXUEX,21.193112337463013,-1.8931123374630126,False,Loyalty Discount Offer,"Hello 4742-TXUEX, Offer: Loyalty Discount Offer"
9631-XEYKE,43.39882398185085,7.001176018149145,True,Standard Add-on Pack,"Hello 9631-XEYKE, Offer: Standard Add-on Pack"
8631-NBHFZ,92.0278606144138,-12.627860614413791,False,Loyalty Discount Offer,"Hello 8631-NBHFZ, Offer: Loyalty Discount Offer"
1335-MXCSE,62.69935907943666,-7.449359079436661,False,Loyalty Discount Offer,"Hello 1335-MXCSE, Offer: Loyalty Discount Offer"
8873-TMKGR,21.89660757364024,-2.7966075736402374,False,Loyalty Discount Offer,"Hello 8873-TMKGR, Offer: Loyalty Discount Offer"
8800-JOOCF,81.06484461063852,2.9851553893614806,False,Premium Speed Upgrade,"Hello 8800-JOOCF, Offer: Premium Speed Upgrade"
1469-LBJQJ,109.15553249313419,-3.9555324931341858,False,Loyalty Discount Offer,"Hello 1469-LBJQJ, Offer: Loyalty Discount Offer"
4958-XCBDQ,105.57873972708053,-4.178739727080526,False,Loyalty Discount Offer,"Hello 4958-XCBDQ, Offer: Loyalty Discount Offer"
8337-UPOAQ,89.19889613657604,0.6011038634239583,False,Premium Speed Upgrade,"Hello 8337-UPOAQ, Offer: Premium Speed Upgrade"
0064-YIJGF,74.73271664305183,1.0172833569481696,False,Loyalty Discount Offer,"Hello 0064-YIJGF, Offer: Loyalty Discount Offer"
2386-OWURY,97.92950262775268,-2.629502627752686,False,Loyalty Discount Offer,"Hello 2386-OWURY, Offer: Loyalty Discount Offer"
1725-IQNIY,123.8121254855609,-14.062125485560898,False,Loyalty Discount Offer,"Hello 1725-IQNIY, Offer: Loyalty Discount Offer"
0310-VQXAM,19.906556074629346,-0.05655607462934498,False,Entertainment Bundle,"Hello 0310-VQXAM, Offer: Entertainment Bundle"
6598-RFFVI,22.57233160080323,-3.2723316008032306,False,Entertainment Bundle,"Hello 6598-RFFVI, Offer: Entertainment Bundle"
3453-RTHJQ,65.57517236355987,3.524827636440122,True,Premium Speed Upgrade,"Hello 3453-RTHJQ, Offer: Premium Speed Upgrade"
6712-OAWRH,93.06439794070714,-1.8143979407071384,False,Loyalty Discount Offer,"Hello 6712-OAWRH, Offer: Loyalty Discount Offer"
6278-FEPBZ,17.218669650940797,3.0313303490592034,True,Entertainment Bundle,"Hello 6278-FEPBZ, Offer: Entertainment Bundle"
4280-DLSHD,55.16576036940067,-0.4157603694006724,False,Standard Add-on Pack,"Hello 4280-DLSHD, Offer: Standard Add-on Pack"
1508-DFXCU,79.89877789569562,1.5512221043043866,False,Premium Speed Upgrade,"Hello 1508-DFXCU, Offer: Premium Speed Upgrade"
