customer_id,operator,plan_type,tenure,previous_bill,paid_status,data_gb,call_minutes,avg_usage_score
CUST3990,Jio,Prepaid,40,704,Unpaid,45,2786,38.144
CUST3991,BSNL,Prepaid,5,674,Unpaid,88,2792,63.967999999999996
CUST3992,Jio,Prepaid,30,851,Paid,39,3773,38.492
CUST3993,Vi,Prepaid,56,594,Paid,41,3347,37.988
CUST3994,Jio,Prepaid,65,415,Unpaid,49,1416,35.064
CUST3995,BSNL,Prepaid,24,314,Paid,9,4845,24.779999999999998
CUST3996,BSNL,Postpaid,22,755,Unpaid,70,2598,52.392
CUST3997,Jio,Postpaid,65,1412,Unpaid,78,1043,50.971999999999994
CUST3998,BSNL,Prepaid,3,816,Paid,75,4944,64.776
CUST3999,BSNL,Prepaid,34,1658,Paid,84,917,54.068
CUST4000,Jio,Postpaid,27,595,Paid,1,64,0.856
CUST4001,Jio,Postpaid,17,596,Paid,38,3118,35.272000000000006
CUST4002,BSNL,Prepaid,28,1158,Unpaid,64,1533,44.532
CUST4003,Vi,Prepaid,11,855,Unpaid,92,3432,68.928
CUST4004,Jio,Prepaid,8,1635,Unpaid,55,53,33.212
CUST4005,Jio,Postpaid,20,249,Unpaid,23,4545,31.979999999999997
CUST4006,BSNL,Postpaid,69,442,Paid,45,1284,32.136
CUST4007,Vi,Prepaid,67,813,Unpaid,18,2834,22.136000000000003
CUST4008,Jio,Prepaid,50,972,Paid,35,1786,28.144000000000002
CUST4009,Jio,Prepaid,13,965,Paid,19,712,14.248000000000001
CUST4010,Airtel,Postpaid,61,1153,Paid,72,4376,60.70399999999999
CUST4011,Jio,Prepaid,43,1685,Paid,94,2326,65.704
CUST4012,Jio,Postpaid,4,1680,Unpaid,4,4681,21.124
CUST4013,Jio,Postpaid,64,1658,Paid,73,387,45.348
CUST4014,BSNL,Prepaid,4,676,Paid,73,2865,55.26
CUST4015,BSNL,Postpaid,71,833,Unpaid,19,4484,29.336
CUST4016,Vi,Postpaid,40,1227,Unpaid,91,1189,59.356
CUST4017,BSNL,Prepaid,4,1738,Paid,98,1874,66.29599999999999
CUST4018,Jio,Prepaid,4,1461,Paid,32,4528,37.312
CUST4019,BSNL,Postpaid,5,1322,Unpaid,13,3962,23.648000000000003
CUST4020,Vi,Prepaid,20,1671,Paid,72,3413,56.852
CUST4021,Jio,Postpaid,26,864,Unpaid,15,2462,18.848
CUST4022,BSNL,Postpaid,24,923,Paid,48,4816,48.06399999999999
CUST4023,Jio,Prepaid,50,1971,Unpaid,87,3840,67.56
CUST4024,Airtel,Prepaid,13,1517,Paid,4,1753,9.412
CUST4025,BSNL,Postpaid,40,1936,Paid,71,3221,55.484
CUST4026,Airtel,Prepaid,53,463,Paid,50,3885,45.54
CUST4027,BSNL,Postpaid,47,365,Paid,21,3171,25.284
CUST4028,Jio,Prepaid,36,1534,Unpaid,97,2736,69.14399999999999
CUST4029,Jio,Postpaid,16,1548,Unpaid,38,3689,37.556000000000004
CUST4030,Airtel,Postpaid,33,1646,Unpaid,40,3116,36.464
CUST4031,Jio,Postpaid,6,1576,Paid,72,2447,52.988
CUST4032,Jio,Postpaid,37,1729,Unpaid,36,2632,32.128
CUST4033,Airtel,Postpaid,49,1909,Paid,61,4314,53.856
CUST4034,Jio,Postpaid,39,860,Unpaid,8,4680,23.52
CUST4035,BSNL,Prepaid,30,1628,Unpaid,94,1971,64.284
CUST4036,BSNL,Postpaid,21,1033,Paid,73,1318,49.071999999999996
CUST4037,Airtel,Postpaid,29,686,Unpaid,58,1876,42.304
CUST4038,Airtel,Postpaid,41,1488,Unpaid,90,2660,64.64
CUST4039,Airtel,Postpaid,42,698,Paid,8,543,6.9719999999999995
CUST4040,BSNL,Prepaid,5,1431,Paid,80,2026,56.104
CUST4041,Jio,Postpaid,70,1674,Unpaid,32,3669,33.876000000000005
CUST4042,Vi,Prepaid,20,1637,Unpaid,61,270,37.68
CUST4043,Airtel,Postpaid,2,1614,Paid,77,4451,64.00399999999999
CUST4044,BSNL,Postpaid,30,1650,Paid,84,552,52.608
CUST4045,Jio,Prepaid,9,944,Unpaid,46,4652,46.208
CUST4046,BSNL,Postpaid,34,1173,Paid,79,1209,52.236
CUST4047,Vi,Prepaid,58,1820,Unpaid,52,4633,49.732
CUST4048,Vi,Prepaid,47,966,Paid,42,2872,36.688
CUST4049,Vi,Postpaid,20,555,Paid,25,699,17.796
CUST4050,Jio,Postpaid,17,836,Unpaid,63,567,40.068
CUST4051,Jio,Prepaid,31,1137,Unpaid,97,4839,77.556
CUST4052,Airtel,Postpaid,14,1009,Unpaid,11,2527,16.708
CUST4053,Jio,Prepaid,5,1504,Paid,29,2406,27.024
CUST4054,Vi,Postpaid,68,1133,Paid,30,1215,22.86
CUST4055,Airtel,Prepaid,59,656,Paid,73,2236,52.744
CUST4056,Airtel,Prepaid,50,776,Paid,70,3942,57.768
CUST4057,Vi,Postpaid,38,1652,Unpaid,58,3944,50.576
CUST4058,BSNL,Prepaid,43,765,Paid,84,4648,68.99199999999999
CUST4059,Airtel,Prepaid,22,1270,Unpaid,44,1285,31.54
CUST4060,Vi,Postpaid,18,446,Unpaid,4,3244,15.376000000000001
CUST4061,Vi,Prepaid,7,1164,Paid,20,2476,21.904000000000003
CUST4062,BSNL,Prepaid,56,739,Paid,50,3229,42.916000000000004
CUST4063,Airtel,Prepaid,46,797,Unpaid,4,1592,8.768
CUST4064,Vi,Prepaid,7,1151,Paid,70,25,42.1
CUST4065,Vi,Postpaid,67,453,Paid,14,3077,20.708000000000002
CUST4066,BSNL,Prepaid,35,619,Paid,74,2543,54.572
CUST4067,Vi,Prepaid,16,249,Unpaid,35,2617,31.468
CUST4068,BSNL,Postpaid,7,1942,Unpaid,40,1087,28.348
CUST4069,Vi,Postpaid,23,1839,Unpaid,31,823,21.892
CUST4070,Vi,Prepaid,9,1954,Unpaid,58,893,38.372
CUST4071,Jio,Prepaid,1,1752,Unpaid,1,1641,7.164000000000001
CUST4072,Jio,Prepaid,47,647,Paid,18,2244,19.776
CUST4073,Vi,Prepaid,8,731,Unpaid,33,3957,35.628
CUST4074,Vi,Postpaid,42,841,Unpaid,21,3559,26.836
CUST4075,Airtel,Postpaid,13,1077,Paid,79,3142,59.968
CUST4076,BSNL,Postpaid,61,764,Unpaid,4,2707,13.228
CUST4077,BSNL,Prepaid,61,1211,Unpaid,91,3042,66.768
CUST4078,Airtel,Postpaid,40,202,Unpaid,48,1297,33.988
CUST4079,Jio,Postpaid,57,206,Unpaid,66,1783,46.732
CUST4080,BSNL,Postpaid,10,1557,Unpaid,39,291,24.564
CUST4081,Jio,Prepaid,54,1947,Unpaid,69,4073,57.692
CUST4082,BSNL,Prepaid,63,605,Unpaid,95,3562,71.248
CUST4083,Jio,Prepaid,52,775,Unpaid,35,4631,39.524
CUST4084,BSNL,Postpaid,43,738,Paid,1,3391,14.164
CUST4085,BSNL,Postpaid,24,1195,Paid,65,2779,50.116
CUST4086,Jio,Postpaid,32,1587,Paid,49,587,31.747999999999998
CUST4087,Jio,Prepaid,30,837,Paid,53,1028,35.912
CUST4088,Airtel,Postpaid,48,276,Unpaid,63,1842,45.168
CUST4089,Airtel,Postpaid,8,875,Paid,70,3506,56.024
CUST4090,Jio,Prepaid,21,407,Paid,96,4205,74.41999999999999
CUST4091,Airtel,Prepaid,1,1489,Unpaid,91,3657,69.22800000000001
CUST4092,Jio,Postpaid,33,1284,Paid,54,359,33.836
CUST4093,Vi,Prepaid,40,1773,Unpaid,20,1917,19.668
CUST4094,Vi,Prepaid,31,1372,Unpaid,90,4006,70.024
CUST4095,Airtel,Prepaid,51,211,Paid,92,1497,61.187999999999995
CUST4096,Vi,Prepaid,26,1171,Unpaid,84,4007,66.428
CUST4097,Airtel,Prepaid,55,1508,Paid,69,2914,53.056
CUST4098,Vi,Prepaid,49,1059,Paid,35,1780,28.12
CUST4099,Vi,Postpaid,11,1703,Unpaid,64,3364,51.856
CUST4100,BSNL,Prepaid,35,1000,Paid,94,1023,60.492
CUST4101,Vi,Prepaid,13,1253,Unpaid,12,4492,25.168000000000003
CUST4102,Jio,Postpaid,48,1592,Paid,76,630,48.120000000000005
CUST4103,BSNL,Prepaid,26,700,Paid,35,144,21.576
CUST4104,Vi,Prepaid,29,1490,Unpaid,58,463,36.651999999999994
CUST4105,Jio,Postpaid,29,746,Unpaid,95,2889,68.556
CUST4106,Jio,Postpaid,70,568,Paid,9,4230,22.32
CUST4107,BSNL,Postpaid,26,1909,Paid,72,2991,55.163999999999994
CUST4108,Vi,Postpaid,3,1970,Unpaid,4,4693,21.172
CUST4109,Vi,Postpaid,52,522,Paid,23,2288,22.951999999999998
CUST4110,BSNL,Prepaid,36,922,Paid,41,2327,33.908
CUST4111,BSNL,Postpaid,28,995,Paid,93,283,56.931999999999995
CUST4112,Jio,Postpaid,59,838,Unpaid,17,2171,18.884
CUST4113,BSNL,Prepaid,1,1413,Unpaid,6,3483,17.532
CUST4114,Jio,Postpaid,45,1689,Unpaid,45,103,27.412
CUST4115,Airtel,Postpaid,14,497,Unpaid,35,3746,35.984
CUST4116,Airtel,Postpaid,29,1947,Paid,74,2507,54.428
CUST4117,Jio,Prepaid,60,403,Paid,64,3226,51.304
CUST4118,Jio,Postpaid,61,361,Paid,56,2220,42.480000000000004
CUST4119,Airtel,Postpaid,23,636,Unpaid,47,2386,37.744
CUST4120,Airtel,Postpaid,65,1342,Paid,94,2233,65.332
CUST4121,Jio,Postpaid,70,674,Unpaid,92,1243,60.172
CUST4122,BSNL,Prepaid,49,1458,Paid,77,4295,63.379999999999995
CUST4123,BSNL,Prepaid,32,791,Unpaid,37,3236,35.144
CUST4124,Airtel,Prepaid,59,577,Paid,96,1494,63.57599999999999
CUST4125,Jio,Postpaid,58,241,Paid,57,502,36.208
CUST4126,Vi,Prepaid,8,1291,Paid,95,4538,75.152
CUST4127,BSNL,Prepaid,40,812,Paid,64,1119,42.876
CUST4128,Vi,Postpaid,8,505,Unpaid,96,1065,61.85999999999999
CUST4129,BSNL,Prepaid,34,619,Unpaid,91,2815,65.86
CUST4130,Jio,Postpaid,51,673,Paid,4,566,4.664
CUST4131,BSNL,Postpaid,50,675,Paid,7,659,6.836
CUST4132,Airtel,Prepaid,39,1162,Unpaid,82,651,51.803999999999995
CUST4133,Airtel,Prepaid,38,583,Unpaid,99,3614,73.856
CUST4134,Vi,Prepaid,34,1688,Paid,45,103,27.412
CUST4135,BSNL,Postpaid,11,1929,Paid,8,3132,17.328000000000003
CUST4136,Vi,Postpaid,11,1898,Unpaid,48,2579,39.116
CUST4137,BSNL,Postpaid,25,762,Unpaid,61,789,39.756
CUST4138,Vi,Postpaid,58,1975,Paid,86,4931,71.324
CUST4139,Jio,Postpaid,55,671,Unpaid,57,3644,48.775999999999996
CUST4140,Airtel,Postpaid,65,336,Unpaid,58,3780,49.919999999999995
CUST4141,Jio,Postpaid,24,534,Unpaid,84,456,52.224
CUST4142,Vi,Prepaid,36,516,Unpaid,73,4546,61.983999999999995
CUST4143,Vi,Prepaid,63,831,Unpaid,63,581,40.123999999999995
CUST4144,BSNL,Prepaid,42,1940,Unpaid,95,1024,61.096000000000004
CUST4145,Vi,Prepaid,34,936,Unpaid,84,273,51.492
CUST4146,BSNL,Prepaid,63,1284,Unpaid,60,4710,54.84
CUST4147,BSNL,Postpaid,37,753,Paid,51,513,32.652
CUST4148,Vi,Postpaid,11,1910,Unpaid,66,3905,55.22
CUST4149,Vi,Postpaid,24,1497,Paid,8,4896,24.384
CUST4150,Vi,Prepaid,32,1992,Paid,39,1842,30.768
CUST4151,Jio,Postpaid,63,670,Paid,61,1583,42.932
CUST4152,Jio,Prepaid,68,240,Paid,23,3531,27.924
CUST4153,Vi,Postpaid,5,1617,Paid,88,1911,60.443999999999996
CUST4154,Jio,Postpaid,7,1676,Unpaid,57,4760,53.239999999999995
CUST4155,BSNL,Prepaid,17,914,Unpaid,36,2465,31.459999999999997
CUST4156,BSNL,Prepaid,28,1992,Unpaid,65,2456,48.824
CUST4157,Jio,Prepaid,29,1989,Paid,29,3425,31.099999999999998
CUST4158,Airtel,Prepaid,36,1831,Unpaid,95,4357,74.428
CUST4159,Vi,Prepaid,46,204,Unpaid,24,211,15.243999999999998
CUST4160,Vi,Postpaid,22,1880,Unpaid,6,2501,13.604000000000001
CUST4161,Jio,Prepaid,39,499,Unpaid,59,2252,44.408
CUST4162,Jio,Prepaid,31,288,Unpaid,17,2297,19.387999999999998
CUST4163,BSNL,Prepaid,2,472,Unpaid,17,4598,28.592
CUST4164,Jio,Prepaid,59,970,Unpaid,38,851,26.204
CUST4165,BSNL,Prepaid,52,907,Unpaid,48,3851,44.204
CUST4166,Jio,Prepaid,30,1212,Unpaid,56,578,35.912
CUST4167,Jio,Postpaid,4,964,Paid,1,4139,17.156000000000002
CUST4168,BSNL,Prepaid,62,751,Paid,27,3190,28.96
CUST4169,Airtel,Prepaid,51,580,Unpaid,14,2539,18.556
CUST4170,Jio,Prepaid,56,931,Paid,16,4178,26.311999999999998
CUST4171,Vi,Postpaid,49,626,Paid,23,3412,27.448
CUST4172,Jio,Prepaid,49,1879,Paid,20,4977,31.908
CUST4173,Vi,Postpaid,44,1050,Unpaid,7,1293,9.372
CUST4174,BSNL,Postpaid,3,1893,Unpaid,82,2417,58.867999999999995
CUST4175,BSNL,Postpaid,14,1255,Unpaid,16,348,10.991999999999999
CUST4176,BSNL,Prepaid,35,862,Paid,11,201,7.404
CUST4177,Vi,Postpaid,22,410,Paid,56,2032,41.728
CUST4178,Airtel,Prepaid,66,1697,Unpaid,69,2776,52.504
CUST4179,BSNL,Postpaid,46,1207,Paid,92,1159,59.836
CUST4180,BSNL,Prepaid,3,1821,Paid,38,3651,37.404
CUST4181,Jio,Prepaid,12,714,Unpaid,48,3950,44.599999999999994
CUST4182,Jio,Postpaid,50,589,Unpaid,80,4270,65.08
CUST4183,Vi,Postpaid,17,787,Paid,49,988,33.352
CUST4184,Airtel,Prepaid,55,1579,Paid,56,4938,53.352000000000004
CUST4185,Vi,Prepaid,68,564,Unpaid,64,3696,53.184
CUST4186,Vi,Prepaid,46,1586,Paid,86,2828,62.912000000000006
CUST4187,BSNL,Postpaid,34,1595,Unpaid,37,2118,30.672
CUST4188,Jio,Postpaid,7,281,Paid,6,3824,18.896
CUST4189,Vi,Postpaid,53,436,Unpaid,46,159,28.235999999999997
CUST4190,Jio,Prepaid,15,972,Unpaid,58,4973,54.69199999999999
CUST4191,Airtel,Prepaid,46,1752,Unpaid,85,3553,65.212
CUST4192,BSNL,Prepaid,13,513,Paid,26,1823,22.892
CUST4193,Jio,Prepaid,7,851,Unpaid,96,3040,69.75999999999999
CUST4194,Vi,Postpaid,54,1618,Paid,81,3548,62.792
CUST4195,Vi,Postpaid,41,1508,Paid,32,1144,23.776
CUST4196,Jio,Prepaid,29,1108,Paid,33,3439,33.556000000000004
CUST4197,Jio,Postpaid,13,1689,Unpaid,5,4496,20.984
CUST4198,Jio,Postpaid,35,869,Unpaid,49,3792,44.568
CUST4199,Airtel,Postpaid,62,1749,Paid,51,4911,50.244
CUST4200,Vi,Prepaid,33,484,Unpaid,95,2237,65.94800000000001
CUST4201,Jio,Postpaid,70,1923,Paid,72,3549,57.396
CUST4202,Vi,Prepaid,57,586,Paid,38,3645,37.38
CUST4203,Jio,Prepaid,41,711,Paid,80,416,49.664
CUST4204,Jio,Prepaid,70,1051,Unpaid,76,4845,64.98
CUST4205,Jio,Prepaid,46,278,Paid,17,3569,24.476
CUST4206,BSNL,Prepaid,69,1230,Unpaid,26,847,18.988
CUST4207,Airtel,Prepaid,54,1180,Unpaid,61,237,37.548
CUST4208,Jio,Prepaid,65,741,Paid,13,1151,12.404
CUST4209,Vi,Postpaid,20,816,Unpaid,79,3229,60.316
CUST4210,BSNL,Prepaid,27,857,Unpaid,22,2723,24.092
CUST4211,Airtel,Postpaid,39,1128,Paid,98,2731,69.724
CUST4212,BSNL,Prepaid,61,1219,Paid,35,2684,31.736
CUST4213,Airtel,Prepaid,27,843,Paid,96,186,58.343999999999994
CUST4214,Airtel,Prepaid,46,1160,Paid,1,1606,7.024000000000001
CUST4215,Airtel,Prepaid,60,1040,Paid,1,4217,17.468000000000004
CUST4216,Vi,Postpaid,54,1597,Paid,52,3897,46.788
CUST4217,Vi,Postpaid,68,1313,Paid,6,1051,7.804
CUST4218,Airtel,Postpaid,56,1506,Paid,82,1401,54.803999999999995
CUST4219,BSNL,Prepaid,2,1367,Paid,64,117,38.868
CUST4220,BSNL,Prepaid,43,1112,Unpaid,98,4387,76.348
CUST4221,BSNL,Postpaid,54,1963,Unpaid,62,2974,49.096
CUST4222,Vi,Prepaid,7,1346,Paid,79,3194,60.176
CUST4223,Jio,Prepaid,27,1301,Paid,1,4395,18.18
CUST4224,Airtel,Prepaid,7,452,Paid,66,4878,59.112
CUST4225,Airtel,Postpaid,31,929,Paid,6,4879,23.116
CUST4226,Airtel,Prepaid,36,1671,Unpaid,18,3848,26.192
CUST4227,Jio,Postpaid,16,683,Unpaid,9,2901,17.004
CUST4228,BSNL,Postpaid,1,1371,Paid,77,148,46.791999999999994
CUST4229,Jio,Postpaid,25,1640,Unpaid,8,913,8.452
CUST4230,BSNL,Prepaid,56,595,Paid,55,625,35.5
CUST4231,Vi,Postpaid,24,1167,Unpaid,67,3251,53.20399999999999
CUST4232,Jio,Postpaid,5,1143,Unpaid,60,2340,45.36
CUST4233,Vi,Postpaid,65,278,Paid,68,3857,56.228
CUST4234,Airtel,Postpaid,34,1940,Unpaid,42,2126,33.704
CUST4235,Jio,Prepaid,54,1103,Paid,3,1274,6.896
CUST4236,Airtel,Prepaid,25,631,Unpaid,3,3112,14.248000000000001
CUST4237,Vi,Postpaid,67,1070,Unpaid,38,630,25.32
CUST4238,Jio,Postpaid,42,1504,Unpaid,96,3821,72.884
CUST4239,Vi,Prepaid,56,1507,Paid,65,4821,58.284000000000006
CUST4240,Jio,Prepaid,16,379,Unpaid,89,2213,62.251999999999995
CUST4241,BSNL,Prepaid,70,1470,Paid,58,3292,47.967999999999996
CUST4242,Jio,Postpaid,21,1246,Paid,22,1036,17.344
CUST4243,Airtel,Postpaid,42,632,Unpaid,73,700,46.599999999999994
CUST4244,BSNL,Prepaid,19,1854,Paid,49,2531,39.524
CUST4245,Jio,Prepaid,10,610,Unpaid,42,1841,32.564
CUST4246,Jio,Prepaid,53,1678,Paid,42,878,28.712
CUST4247,Vi,Postpaid,51,1622,Unpaid,49,505,31.419999999999998
CUST4248,BSNL,Prepaid,25,745,Unpaid,96,3953,73.41199999999999
CUST4249,Vi,Prepaid,35,564,Paid,36,4471,39.483999999999995
CUST4250,Airtel,Prepaid,45,1186,Unpaid,82,826,52.504
CUST4251,Jio,Postpaid,48,750,Paid,17,3496,24.184
CUST4252,Airtel,Prepaid,7,511,Paid,9,4434,23.136
CUST4253,Vi,Postpaid,46,892,Paid,57,2891,45.763999999999996
CUST4254,Vi,Prepaid,1,382,Paid,18,215,11.659999999999998
CUST4255,Jio,Postpaid,58,532,Paid,22,2477,23.108
CUST4256,BSNL,Prepaid,11,1172,Paid,99,526,61.504
CUST4257,Airtel,Postpaid,46,1486,Paid,75,3617,59.468
CUST4258,BSNL,Prepaid,64,829,Unpaid,60,2351,45.404
CUST4259,Vi,Prepaid,10,729,Paid,12,4959,27.036
CUST4260,BSNL,Postpaid,33,399,Paid,63,562,40.047999999999995
CUST4261,Vi,Postpaid,54,1293,Paid,70,879,45.516
CUST4262,Airtel,Prepaid,54,236,Paid,4,2938,14.152000000000001
CUST4263,Vi,Postpaid,44,1601,Unpaid,41,4826,43.903999999999996
CUST4264,BSNL,Prepaid,60,1151,Unpaid,32,2303,28.412
CUST4265,Vi,Postpaid,29,1535,Unpaid,6,3590,17.96
CUST4266,Jio,Prepaid,30,1128,Unpaid,82,4209,66.036
CUST4267,Jio,Prepaid,71,301,Unpaid,59,1942,43.168
CUST4268,BSNL,Prepaid,41,562,Unpaid,26,3072,27.888
CUST4269,Airtel,Postpaid,28,544,Paid,2,716,4.064
CUST4270,Jio,Prepaid,53,1185,Paid,38,4981,42.724000000000004
CUST4271,Airtel,Postpaid,52,648,Unpaid,6,1981,11.524000000000001
CUST4272,Vi,Postpaid,22,1585,Paid,57,753,37.211999999999996
CUST4273,Vi,Postpaid,63,1279,Paid,79,2616,57.864
CUST4274,BSNL,Postpaid,52,419,Paid,26,3822,30.888
CUST4275,Vi,Postpaid,65,1111,Paid,56,1218,38.472
CUST4276,BSNL,Prepaid,29,1452,Unpaid,45,1336,32.344
CUST4277,BSNL,Prepaid,18,800,Paid,46,822,30.887999999999998
CUST4278,Vi,Postpaid,28,856,Unpaid,72,1841,50.56399999999999
CUST4279,BSNL,Postpaid,49,1399,Unpaid,5,2383,12.532
CUST4280,Airtel,Prepaid,20,1904,Unpaid,92,4280,72.32
CUST4281,BSNL,Prepaid,30,1436,Paid,21,1856,20.024
CUST4282,Vi,Prepaid,29,767,Unpaid,76,1119,50.076
CUST4283,Airtel,Postpaid,48,651,Unpaid,12,441,8.963999999999999
CUST4284,Jio,Postpaid,21,1303,Unpaid,36,81,21.924
CUST4285,BSNL,Postpaid,53,477,Paid,20,4723,30.892
CUST4286,Airtel,Postpaid,40,1211,Paid,15,698,11.792
CUST4287,Jio,Postpaid,48,1514,Unpaid,76,2037,53.748000000000005
CUST4288,Vi,Prepaid,59,462,Unpaid,56,1173,38.292
CUST4289,BSNL,Prepaid,12,1736,Unpaid,76,3643,60.172000000000004
CUST4290,Airtel,Postpaid,30,1742,Unpaid,78,4959,66.636
CUST4291,BSNL,Prepaid,35,859,Unpaid,35,475,22.9
CUST4292,Vi,Prepaid,4,1217,Unpaid,77,4528,64.312
CUST4293,Jio,Prepaid,5,1317,Paid,21,2056,20.823999999999998
CUST4294,Airtel,Prepaid,5,680,Unpaid,83,3615,64.25999999999999
CUST4295,BSNL,Prepaid,14,752,Unpaid,92,2724,66.096
CUST4296,Jio,Prepaid,51,1659,Unpaid,31,4914,38.256
CUST4297,Jio,Postpaid,1,1529,Unpaid,43,776,28.904
CUST4298,Airtel,Prepaid,69,341,Unpaid,38,4635,41.34
CUST4299,BSNL,Postpaid,65,336,Unpaid,42,119,25.676
CUST4300,Airtel,Prepaid,51,304,Unpaid,85,136,51.544
CUST4301,Airtel,Prepaid,3,1006,Unpaid,50,3451,43.804
CUST4302,BSNL,Prepaid,13,409,Paid,87,523,54.291999999999994
CUST4303,BSNL,Prepaid,64,261,Paid,14,1481,14.324
CUST4304,Airtel,Postpaid,37,779,Paid,9,4261,22.444
CUST4305,BSNL,Postpaid,35,1930,Paid,84,388,51.952
CUST4306,BSNL,Prepaid,68,285,Unpaid,21,2823,23.892
CUST4307,Airtel,Prepaid,5,906,Paid,10,3670,20.68
CUST4308,BSNL,Prepaid,39,404,Paid,22,3103,25.612000000000002
CUST4309,Vi,Postpaid,41,1221,Unpaid,83,2795,60.98
CUST4310,BSNL,Postpaid,14,1327,Paid,69,25,41.5
CUST4311,BSNL,Prepaid,57,616,Unpaid,65,1287,44.148
CUST4312,Jio,Prepaid,12,1657,Unpaid,53,1464,37.656
CUST4313,Vi,Postpaid,9,778,Paid,33,1937,27.548000000000002
CUST4314,Airtel,Prepaid,68,318,Unpaid,80,3839,63.356
CUST4315,Jio,Postpaid,36,1860,Paid,72,1241,48.163999999999994
CUST4316,BSNL,Postpaid,52,1751,Paid,1,4048,16.792
CUST4317,BSNL,Postpaid,56,1688,Unpaid,77,838,49.55199999999999
CUST4318,Airtel,Prepaid,17,1420,Unpaid,94,2556,66.624
CUST4319,Vi,Prepaid,39,1831,Paid,29,2368,26.872
CUST4320,BSNL,Postpaid,67,287,Paid,79,488,49.352
CUST4321,Vi,Postpaid,29,1035,Paid,47,702,31.008
CUST4322,BSNL,Prepaid,4,764,Unpaid,30,2654,28.616
CUST4323,Airtel,Prepaid,60,779,Unpaid,53,204,32.616
CUST4324,Airtel,Prepaid,31,403,Paid,10,2446,15.784
CUST4325,BSNL,Prepaid,11,1946,Paid,42,2111,33.644
CUST4326,Airtel,Prepaid,39,306,Paid,14,4336,25.744
CUST4327,Jio,Postpaid,46,480,Unpaid,51,4857,50.028
CUST4328,Airtel,Prepaid,48,1693,Paid,41,3497,38.588
CUST4329,BSNL,Prepaid,1,1241,Paid,75,4810,64.24
CUST4330,Vi,Postpaid,57,1791,Unpaid,27,677,18.908
CUST4331,BSNL,Prepaid,38,1586,Paid,34,3657,35.028
CUST4332,Airtel,Postpaid,17,1738,Paid,7,1573,10.492
CUST4333,Jio,Postpaid,20,852,Unpaid,33,620,22.28
CUST4334,Jio,Postpaid,57,288,Unpaid,73,4819,63.07599999999999
CUST4335,BSNL,Postpaid,14,1949,Paid,55,2979,44.916000000000004
CUST4336,Vi,Postpaid,69,1688,Unpaid,45,4507,45.028000000000006
CUST4337,BSNL,Postpaid,66,1273,Unpaid,14,1132,12.928
CUST4338,Airtel,Postpaid,64,1764,Unpaid,15,992,12.968
CUST4339,Airtel,Postpaid,25,1888,Unpaid,73,3152,56.408
CUST4340,Airtel,Prepaid,68,387,Unpaid,52,4335,48.54
CUST4341,Jio,Prepaid,51,1517,Unpaid,78,3429,60.516
CUST4342,Jio,Prepaid,28,844,Paid,65,4777,58.108000000000004
CUST4343,Airtel,Prepaid,55,1896,Unpaid,66,4284,56.736000000000004
CUST4344,BSNL,Prepaid,59,1577,Unpaid,5,3284,16.136000000000003
CUST4345,Vi,Prepaid,33,1164,Paid,36,4099,37.995999999999995
CUST4346,BSNL,Postpaid,43,1136,Unpaid,73,1805,51.019999999999996
CUST4347,Vi,Postpaid,31,1071,Paid,37,766,25.264
CUST4348,Vi,Prepaid,45,886,Unpaid,64,1781,45.524
CUST4349,Vi,Postpaid,66,1693,Unpaid,8,3900,20.4
CUST4350,BSNL,Prepaid,62,889,Paid,97,2664,68.856
CUST4351,Vi,Prepaid,5,512,Unpaid,84,3417,64.068
CUST4352,Airtel,Postpaid,4,1417,Unpaid,52,1477,37.108
CUST4353,Airtel,Postpaid,1,1564,Paid,12,51,7.403999999999999
CUST4354,Jio,Postpaid,5,1854,Unpaid,79,3101,59.804
CUST4355,Jio,Prepaid,69,1107,Paid,22,2961,25.044
CUST4356,Vi,Prepaid,19,1848,Unpaid,31,2285,27.74
CUST4357,Jio,Prepaid,54,876,Paid,86,1257,56.628
CUST4358,Jio,Postpaid,10,468,Unpaid,15,305,10.22
CUST4359,Vi,Prepaid,58,200,Paid,24,3640,28.96
CUST4360,Airtel,Prepaid,54,1512,Paid,73,4502,61.808
CUST4361,Airtel,Postpaid,8,1770,Unpaid,99,574,61.696
CUST4362,BSNL,Prepaid,22,1258,Paid,61,483,38.532000000000004
CUST4363,Jio,Postpaid,4,1265,Unpaid,79,1601,53.804
CUST4364,Jio,Postpaid,24,1808,Unpaid,78,2599,57.196
CUST4365,Vi,Postpaid,49,666,Unpaid,74,1522,50.488
CUST4366,Airtel,Postpaid,22,1379,Paid,4,1398,7.992000000000001
CUST4367,Vi,Prepaid,4,1301,Unpaid,61,892,40.168
CUST4368,Airtel,Prepaid,28,551,Unpaid,57,800,37.4
CUST4369,BSNL,Postpaid,12,808,Paid,92,3473,69.092
CUST4370,Airtel,Prepaid,23,1760,Paid,90,2725,64.9
CUST4371,Jio,Postpaid,18,242,Paid,48,4528,46.912
CUST4372,BSNL,Postpaid,20,1857,Unpaid,52,3041,43.364000000000004
CUST4373,BSNL,Prepaid,25,1176,Unpaid,8,413,6.452
CUST4374,Jio,Postpaid,14,1395,Unpaid,91,2274,63.696
CUST4375,Airtel,Postpaid,10,1111,Unpaid,35,3301,34.204
CUST4376,BSNL,Postpaid,61,1934,Unpaid,71,4421,60.284000000000006
